"TIME","GEO","UNIT","NA_ITEM","Value"
"2018","Ireland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","168.0"
"2018","Ireland","Current prices, million euro","Gross domestic product at market prices","324,038.2"
"2018","Ireland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","281,738.6"
"2018","Greece","Chain linked volumes, index 2010=100","Gross domestic product at market prices","84.4"
"2018","Greece","Current prices, million euro","Gross domestic product at market prices","184,713.6"
"2018","Greece","Chain linked volumes (2010), million euro","Gross domestic product at market prices","190,817.5"
"2018","Spain","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.4"
"2018","Spain","Current prices, million euro","Gross domestic product at market prices","1,202,193.0"
"2018","Spain","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,162,412.8"
"2018","France","Chain linked volumes, index 2010=100","Gross domestic product at market prices","110.7"
"2018","France","Current prices, million euro","Gross domestic product at market prices","2,353,090.0"
"2018","France","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,208,433.4"
"2018","Croatia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.6"
"2018","Croatia","Current prices, million euro","Gross domestic product at market prices","51,579.1"
"2018","Croatia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","49,012.1"
"2018","Italy","Chain linked volumes, index 2010=100","Gross domestic product at market prices","100.3"
"2018","Italy","Current prices, million euro","Gross domestic product at market prices","1,765,421.4"
"2018","Italy","Chain linked volumes (2010), million euro","Gross domestic product at market prices","1,616,696.6"
"2018","Cyprus","Chain linked volumes, index 2010=100","Gross domestic product at market prices","106.5"
"2018","Cyprus","Current prices, million euro","Gross domestic product at market prices","21,137.8"
"2018","Cyprus","Chain linked volumes (2010), million euro","Gross domestic product at market prices","20,678.4"
"2018","Latvia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","131.7"
"2018","Latvia","Current prices, million euro","Gross domestic product at market prices","29,151.0"
"2018","Latvia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","23,468.4"
"2018","Lithuania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","133.4"
"2018","Lithuania","Current prices, million euro","Gross domestic product at market prices","45,264.4"
"2018","Lithuania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","37,298.1"
"2018","Luxembourg","Chain linked volumes, index 2010=100","Gross domestic product at market prices","126.5"
"2018","Luxembourg","Current prices, million euro","Gross domestic product at market prices","60,053.1"
"2018","Luxembourg","Chain linked volumes (2010), million euro","Gross domestic product at market prices","50,815.4"
"2018","Hungary","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.0"
"2018","Hungary","Current prices, million euro","Gross domestic product at market prices","133,782.2"
"2018","Hungary","Chain linked volumes (2010), million euro","Gross domestic product at market prices","122,758.8"
"2018","Malta","Chain linked volumes, index 2010=100","Gross domestic product at market prices","158.0"
"2018","Malta","Current prices, million euro","Gross domestic product at market prices","12,323.8"
"2018","Malta","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,429.1"
"2018","Netherlands","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.0"
"2018","Netherlands","Current prices, million euro","Gross domestic product at market prices","774,039.0"
"2018","Netherlands","Chain linked volumes (2010), million euro","Gross domestic product at market prices","715,858.8"
"2018","Austria","Chain linked volumes, index 2010=100","Gross domestic product at market prices","112.9"
"2018","Austria","Current prices, million euro","Gross domestic product at market prices","385,711.9"
"2018","Austria","Chain linked volumes (2010), million euro","Gross domestic product at market prices","334,128.3"
"2018","Poland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","132.0"
"2018","Poland","Current prices, million euro","Gross domestic product at market prices","496,360.9"
"2018","Poland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","477,575.8"
"2018","Portugal","Chain linked volumes, index 2010=100","Gross domestic product at market prices","103.7"
"2018","Portugal","Current prices, million euro","Gross domestic product at market prices","203,896.2"
"2018","Portugal","Chain linked volumes (2010), million euro","Gross domestic product at market prices","186,275.2"
"2018","Romania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","135.1"
"2018","Romania","Current prices, million euro","Gross domestic product at market prices","202,883.6"
"2018","Romania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","169,430.7"
"2018","Slovenia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.9"
"2018","Slovenia","Current prices, million euro","Gross domestic product at market prices","45,754.8"
"2018","Slovenia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","41,784.4"
"2018","Slovakia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.4"
"2018","Slovakia","Current prices, million euro","Gross domestic product at market prices","89,721.0"
"2018","Slovakia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","84,718.9"
"2018","Finland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","108.0"
"2018","Finland","Current prices, million euro","Gross domestic product at market prices","234,453.0"
"2018","Finland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","203,107.0"
"2018","Sweden","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.2"
"2018","Sweden","Current prices, million euro","Gross domestic product at market prices","471,196.2"
"2018","Sweden","Chain linked volumes (2010), million euro","Gross domestic product at market prices","446,171.9"
"2018","United Kingdom","Chain linked volumes, index 2010=100","Gross domestic product at market prices","116.4"
"2018","United Kingdom","Current prices, million euro","Gross domestic product at market prices","2,419,185.9"
"2018","United Kingdom","Chain linked volumes (2010), million euro","Gross domestic product at market prices","2,173,214.5"
"2018","Iceland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","134.1"
"2018","Iceland","Current prices, million euro","Gross domestic product at market prices","21,987.7"
"2018","Iceland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","13,855.4"
"2018","Liechtenstein","Chain linked volumes, index 2010=100","Gross domestic product at market prices",":"
"2018","Liechtenstein","Current prices, million euro","Gross domestic product at market prices",":"
"2018","Liechtenstein","Chain linked volumes (2010), million euro","Gross domestic product at market prices",":"
"2018","Norway","Chain linked volumes, index 2010=100","Gross domestic product at market prices","114.1"
"2018","Norway","Current prices, million euro","Gross domestic product at market prices","367,893.7"
"2018","Norway","Chain linked volumes (2010), million euro","Gross domestic product at market prices","369,501.3"
"2018","Switzerland","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.6"
"2018","Switzerland","Current prices, million euro","Gross domestic product at market prices","597,008.7"
"2018","Switzerland","Chain linked volumes (2010), million euro","Gross domestic product at market prices","509,728.3"
"2018","Montenegro","Chain linked volumes, index 2010=100","Gross domestic product at market prices","124.0"
"2018","Montenegro","Current prices, million euro","Gross domestic product at market prices","4,663.1"
"2018","Montenegro","Chain linked volumes (2010), million euro","Gross domestic product at market prices","3,873.7"
"2018","North Macedonia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","119.4"
"2018","North Macedonia","Current prices, million euro","Gross domestic product at market prices","10,734.7"
"2018","North Macedonia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","8,490.3"
"2018","Albania","Chain linked volumes, index 2010=100","Gross domestic product at market prices","122.0"
"2018","Albania","Current prices, million euro","Gross domestic product at market prices","12,782.4"
"2018","Albania","Chain linked volumes (2010), million euro","Gross domestic product at market prices","10,973.6"
"2018","Serbia","Chain linked volumes, index 2010=100","Gross domestic product at market prices","115.0"
"2018","Serbia","Current prices, million euro","Gross domestic product at market prices","42,855.5"
"2018","Serbia","Chain linked volumes (2010), million euro","Gross domestic product at market prices","36,270.0"
"2018","Turkey","Chain linked volumes, index 2010=100","Gross domestic product at market prices","160.7"
"2018","Turkey","Current prices, million euro","Gross domestic product at market prices","652,519.9"
"2018","Turkey","Chain linked volumes (2010), million euro","Gross domestic product at market prices","933,726.5"
"2018","Bosnia and Herzegovina","Chain linked volumes, index 2010=100","Gross domestic product at market prices","117.2"
"2018","Bosnia and Herzegovina","Current prices, million euro","Gross domestic product at market prices","16,759.3"
"2018","Bosnia and Herzegovina","Chain linked volumes (2010), million euro","Gross domestic product at market prices","15,199.0"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes, index 2010=100","Gross domestic product at market prices","131.7"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Current prices, million euro","Gross domestic product at market prices","6,725.9"
"2018","Kosovo (under United Nations Security Council Resolution 1244/99)","Chain linked volumes (2010), million euro","Gross domestic product at market prices","5,797.5"
